Request time;Time;Temperature, deg. C;Humidity, pct;Pressure, mmHg;Wind speed, m/s;Wind direction, deg;Wind direction;Precipitation, mm;Probability of precipitation, pct;Conditions
;2022-09-11 14:00:00;10.8;62;749;3;314;С-3;0.4;63;Переменная облачность, небольшой дождь
2022-09-08 17:25:08;2022-09-08 14:00:00;12.9;68;746;3;246;Ю-3;-;-;-
;2022-09-08 17:00:00;11.4;61;746;3;243;Ю-3;0.2;55;Переменная облачность, небольшой дождь
;2022-09-08 20:00:00;8.5;68;746;3;244;Ю-3;0.5;99;Облачно, небольшой дождь
;2022-09-08 23:00:00;6.4;75;746;3;245;Ю-3;0;45;Переменная облачность, без осадков
;2022-09-09 02:00:00;6.1;82;747;2;246;Ю-3;0;45;Переменная облачность, без осадков
;2022-09-09 05:00:00;4.6;89;747;2;247;Ю-3;0;14;Облачно, без осадков
;2022-09-09 08:00:00;6.1;81;747;2;257;З;0;41;Переменная облачность, без осадков
;2022-09-09 11:00:00;10.3;74;747;2;266;З;0.1;55;Переменная облачность, небольшой дождь
;2022-09-09 14:00:00;12.2;66;747;3;273;З;0;36;Переменная облачность, без осадков
;2022-09-09 17:00:00;11.6;59;747;3;278;З;0.6;95;Облачно, небольшой дождь
;2022-09-09 20:00:00;8.2;66;747;3;284;З;0.9;95;Облачно, небольшой дождь
;2022-09-09 23:00:00;5.0;74;747;2;290;З;0.3;92;Облачно, небольшой дождь
;2022-09-10 02:00:00;4.4;81;747;2;299;С-3;0;41;Переменная облачность, без осадков
;2022-09-10 05:00:00;2.6;89;747;2;309;С-3;0;5;Облачно, без осадков
;2022-09-10 08:00:00;4.9;79;747;2;312;С-3;0;9;Облачно, без осадков
;2022-09-10 11:00:00;9.6;70;748;3;315;С-3;0;9;Облачно, без осадков
;2022-09-10 14:00:00;11.9;61;748;3;317;С-3;0;9;Облачно, без осадков
;2022-09-10 17:00:00;10.6;52;748;3;319;С-3;0;9;Облачно, без осадков
;2022-09-10 20:00:00;7.8;61;748;3;319;С-3;0;9;Облачно, без осадков
;2022-09-10 23:00:00;6.3;70;748;3;319;С-3;0;9;Облачно, без осадков
;2022-09-11 02:00:00;5.6;79;749;2;319;С-3;0;9;Облачно, без осадков
;2022-09-11 05:00:00;3.9;88;749;2;319;С-3;0;40;Переменная облачность, без осадков
;2022-09-11 08:00:00;5.4;79;749;2;323;С-3;0;43;Переменная облачность, без осадков
;2022-09-11 11:00:00;9.5;70;750;3;327;С-3;0.1;55;Переменная облачность, небольшой дождь
;2022-09-11 14:00:00;11.4;61;750;3;330;С-3;0.4;87;Облачно, небольшой дождь
;2022-09-11 17:00:00;11.0;52;750;3;332;С-3;0.3;87;Облачно, небольшой дождь
;2022-09-11 20:00:00;7.9;61;751;3;323;С-3;0.1;73;Облачно, небольшой дождь
;2022-09-11 23:00:00;5.7;70;751;2;311;С-3;0.1;62;Переменная облачность, небольшой дождь
;2022-09-12 02:00:00;5.2;79;752;2;295;С-3;0;33;Переменная облачность, без осадков
2022-09-09 05:25:07;2022-09-08 23:00:00;6.7;75;746;3;245;Ю-3;-;-;-
;2022-09-09 02:00:00;4.8;82;747;2;246;Ю-3;0;50;Переменная облачность, без осадков
;2022-09-09 05:00:00;4.8;89;747;2;247;Ю-3;0;14;Облачно, без осадков
;2022-09-09 08:00:00;7.4;81;747;2;257;З;0;41;Переменная облачность, без осадков
;2022-09-09 11:00:00;10.1;74;747;2;266;З;0;50;Переменная облачность, без осадков
;2022-09-09 14:00:00;12.6;66;747;3;273;З;0.1;64;Переменная облачность, небольшой дождь
;2022-09-09 17:00:00;11.3;59;747;3;278;З;0.5;99;Облачно, небольшой дождь
;2022-09-09 20:00:00;8.4;66;747;3;284;З;0.6;99;Облачно, небольшой дождь
;2022-09-09 23:00:00;5.5;74;747;2;290;З;0.2;92;Облачно, небольшой дождь
;2022-09-10 02:00:00;3.1;81;747;2;299;С-3;0;41;Переменная облачность, без осадков
;2022-09-10 05:00:00;3.5;89;747;2;309;С-3;0;5;Облачно, без осадков
;2022-09-10 08:00:00;6.5;79;748;2;312;С-3;0;3;Облачно, без осадков
;2022-09-10 11:00:00;9.6;70;748;3;315;С-3;0;6;Облачно, без осадков
;2022-09-10 14:00:00;12.4;61;748;3;317;С-3;0;2;Облачно, без осадков
;2022-09-10 17:00:00;10.6;52;748;3;319;С-3;0;2;Облачно, без осадков
;2022-09-10 20:00:00;8.3;61;748;3;319;С-3;0;0;Облачно, без осадков
;2022-09-10 23:00:00;6.3;70;748;3;319;С-3;0;4;Облачно, без осадков
;2022-09-11 02:00:00;5.0;79;749;2;319;С-3;0;5;Облачно, без осадков
;2022-09-11 05:00:00;3.9;88;749;2;319;С-3;0;40;Переменная облачность, без осадков
;2022-09-11 08:00:00;4.0;79;749;2;323;С-3;0;43;Переменная облачность, без осадков
;2022-09-11 11:00:00;8.6;70;750;3;327;С-3;0.1;55;Переменная облачность, небольшой дождь
;2022-09-11 14:00:00;11.8;61;750;3;330;С-3;0.2;87;Облачно, небольшой дождь
;2022-09-11 17:00:00;10.5;52;750;3;332;С-3;0.3;99;Облачно, небольшой дождь
;2022-09-11 20:00:00;8.1;61;751;3;323;С-3;0.1;73;Облачно, небольшой дождь
;2022-09-11 23:00:00;5.7;70;751;2;311;С-3;0.1;62;Переменная облачность, небольшой дождь
;2022-09-12 02:00:00;3.4;79;752;2;295;С-3;0;33;Переменная облачность, без осадков
;2022-09-12 05:00:00;4.0;88;753;2;278;З;0;55;Переменная облачность, без осадков
;2022-09-12 08:00:00;7.0;79;753;2;273;З;0;55;Переменная облачность, без осадков
;2022-09-12 11:00:00;9.9;70;753;2;267;З;0;28;Облачно, без осадков
;2022-09-12 14:00:00;12.3;62;753;2;261;З;0.5;57;Переменная облачность, небольшой дождь
2022-09-09 17:25:08;2022-09-09 14:00:00;12.7;66;746;3;266;З;-;-;-
;2022-09-09 17:00:00;11.5;59;746;3;270;З;0.5;99;Облачно, небольшой дождь
;2022-09-09 20:00:00;8.4;67;747;3;277;З;0.4;99;Облачно, небольшой дождь
;2022-09-09 23:00:00;5.6;74;747;2;285;З;0.2;95;Облачно, небольшой дождь
;2022-09-10 02:00:00;4.7;81;747;2;295;С-3;0;45;Переменная облачность, без осадков
;2022-09-10 05:00:00;3.0;88;748;2;307;С-3;0;40;Переменная облачность, без осадков
;2022-09-10 08:00:00;4.9;80;748;2;310;С-3;0;5;Облачно, без осадков
;2022-09-10 11:00:00;9.6;71;748;3;312;С-3;0;39;Переменная облачность, без осадков
;2022-09-10 14:00:00;11.9;62;748;3;314;С-3;0;41;Переменная облачность, без осадков
;2022-09-10 17:00:00;11.1;53;748;3;316;С-3;0;26;Облачно, без осадков
;2022-09-10 20:00:00;8.0;62;748;3;316;С-3;0;5;Облачно, без осадков
;2022-09-10 23:00:00;6.3;71;748;3;315;С-3;0;5;Облачно, без осадков
;2022-09-11 02:00:00;5.3;79;748;2;315;С-3;0;5;Облачно, без осадков
;2022-09-11 05:00:00;3.3;88;749;2;314;С-3;0;26;Облачно, без осадков
;2022-09-11 08:00:00;4.8;79;749;2;319;С-3;0;29;Облачно, без осадков
;2022-09-11 11:00:00;9.5;70;749;2;325;С-3;0.2;65;Переменная облачность, небольшой дождь
;2022-09-11 14:00:00;11.1;61;749;2;330;С-3;0.3;90;Облачно, небольшой дождь
;2022-09-11 17:00:00;9.8;52;749;2;335;С-3;0.3;91;Облачно, небольшой дождь
;2022-09-11 20:00:00;7.6;61;750;2;329;С-3;0.1;72;Облачно, небольшой дождь
;2022-09-11 23:00:00;5.7;70;751;1;320;С-3;0;40;Переменная облачность, без осадков
;2022-09-12 02:00:00;5.2;79;751;1;307;С-3;0;9;Облачно, без осадков
;2022-09-12 05:00:00;4.0;88;752;1;288;З;0;45;Переменная облачность, без осадков
;2022-09-12 08:00:00;5.6;79;752;1;270;З;0;45;Переменная облачность, без осадков
;2022-09-12 11:00:00;9.8;70;753;1;244;Ю-3;0;45;Переменная облачность, без осадков
;2022-09-12 14:00:00;11.4;60;753;1;218;Ю-3;0.1;87;Облачно, небольшой дождь
;2022-09-12 17:00:00;10.4;51;753;1;200;Ю;0.4;87;Облачно, небольшой дождь
;2022-09-12 20:00:00;7.4;60;754;1;223;Ю-3;0.1;55;Переменная облачность, небольшой дождь
;2022-09-12 23:00:00;5.4;69;754;1;240;Ю-3;0;45;Переменная облачность, без осадков
;2022-09-13 02:00:00;4.7;78;754;2;252;З;0;16;Облачно, без осадков
2022-09-10 05:25:07;2022-09-09 23:00:00;6.1;74;747;2;285;З;-;-;-
;2022-09-10 02:00:00;4.0;81;747;2;295;С-3;0;55;Переменная облачность, без осадков
;2022-09-10 05:00:00;3.9;88;748;2;307;С-3;0;40;Переменная облачность, без осадков
;2022-09-10 08:00:00;6.7;80;748;2;310;С-3;0;5;Облачно, без осадков
;2022-09-10 11:00:00;9.6;71;748;3;312;С-3;0;39;Переменная облачность, без осадков
;2022-09-10 14:00:00;12.5;62;748;3;314;С-3;0;41;Переменная облачность, без осадков
;2022-09-10 17:00:00;11.1;53;748;3;316;С-3;0;26;Облачно, без осадков
;2022-09-10 20:00:00;8.9;62;748;3;316;С-3;0;2;Облачно, без осадков
;2022-09-10 23:00:00;6.8;71;748;3;315;С-3;0;0;Облачно, без осадков
;2022-09-11 02:00:00;5.1;79;748;2;315;С-3;0;4;Облачно, без осадков
;2022-09-11 05:00:00;3.6;88;749;2;314;С-3;0;26;Облачно, без осадков
;2022-09-11 08:00:00;4.4;79;749;2;319;С-3;0;29;Облачно, без осадков
;2022-09-11 11:00:00;9.0;70;749;2;325;С-3;0.1;65;Переменная облачность, небольшой дождь
;2022-09-11 14:00:00;11.5;61;749;2;330;С-3;0.2;90;Облачно, небольшой дождь
;2022-09-11 17:00:00;9.8;52;749;2;335;С-3;0.3;99;Облачно, небольшой дождь
;2022-09-11 20:00:00;7.7;61;750;2;329;С-3;0.1;72;Облачно, небольшой дождь
;2022-09-11 23:00:00;5.9;70;751;1;320;С-3;0;40;Переменная облачность, без осадков
;2022-09-12 02:00:00;4.8;79;751;1;307;С-3;0;2;Облачно, без осадков
;2022-09-12 05:00:00;4.0;88;752;1;288;З;0;55;Переменная облачность, без осадков
;2022-09-12 08:00:00;3.6;79;752;1;270;З;0;60;Переменная облачность, без осадков
;2022-09-12 11:00:00;10.0;70;753;1;244;Ю-3;0;81;Переменная облачность, без осадков
;2022-09-12 14:00:00;12.3;60;753;1;218;Ю-3;0.3;90;Облачно, небольшой дождь
;2022-09-12 17:00:00;10.3;51;753;1;200;Ю;0.5;99;Облачно, небольшой дождь
;2022-09-12 20:00:00;7.9;60;754;1;223;Ю-3;0;99;Переменная облачность, без осадков
;2022-09-12 23:00:00;5.8;69;754;1;240;Ю-3;0;49;Переменная облачность, без осадков
;2022-09-13 02:00:00;4.4;78;754;2;252;З;0;16;Облачно, без осадков
;2022-09-13 05:00:00;3.5;87;755;2;259;З;0;24;Облачно, без осадков
;2022-09-13 08:00:00;4.4;78;755;2;258;З;0;8;Облачно, без осадков
;2022-09-13 11:00:00;11.6;69;755;2;257;З;0;0;Облачно, без осадков
;2022-09-13 14:00:00;15.1;60;755;2;255;З;0;0;Облачно, без осадков
2022-09-10 17:25:07;2022-09-10 14:00:00;12.1;62;748;3;321;С-3;-;-;-
;2022-09-10 17:00:00;11.4;53;748;3;324;С-3;0;45;Переменная облачность, без осадков
;2022-09-10 20:00:00;8.4;62;748;3;324;С-3;0;42;Переменная облачность, без осадков
;2022-09-10 23:00:00;6.5;71;748;3;324;С-3;0;26;Облачно, без осадков
;2022-09-11 02:00:00;5.4;79;748;2;323;С-3;0;13;Облачно, без осадков
;2022-09-11 05:00:00;4.1;88;749;2;323;С-3;0;43;Переменная облачность, без осадков
;2022-09-11 08:00:00;5.5;79;749;2;325;С-3;0;17;Облачно, без осадков
;2022-09-11 11:00:00;9.8;71;749;3;327;С-3;0.2;55;Переменная облачность, небольшой дождь
;2022-09-11 14:00:00;11.3;62;749;3;329;С-3;0.3;91;Облачно, небольшой дождь
;2022-09-11 17:00:00;10.7;54;749;3;330;С-3;0.4;95;Облачно, небольшой дождь
;2022-09-11 20:00:00;7.7;62;750;3;327;С-3;0.1;95;Облачно, небольшой дождь
;2022-09-11 23:00:00;6.0;71;750;2;322;С-3;0.1;63;Переменная облачность, небольшой дождь
;2022-09-12 02:00:00;5.0;79;751;1;313;С-3;0.2;68;Переменная облачность, небольшой дождь
;2022-09-12 05:00:00;4.3;88;752;1;295;С-3;0;45;Переменная облачность, без осадков
;2022-09-12 08:00:00;5.8;78;752;1;278;З;0;26;Облачно, без осадков
;2022-09-12 11:00:00;10.4;68;752;1;256;З;0;12;Облачно, без осадков
;2022-09-12 14:00:00;12.2;58;753;1;233;Ю-3;0;15;Облачно, без осадков
;2022-09-12 17:00:00;11.2;48;753;1;216;Ю-3;0.2;59;Переменная облачность, небольшой дождь
;2022-09-12 20:00:00;8.1;58;753;1;226;Ю-3;0;45;Переменная облачность, без осадков
;2022-09-12 23:00:00;5.4;68;754;2;232;Ю-3;0;44;Переменная облачность, без осадков
;2022-09-13 02:00:00;4.3;77;754;2;237;Ю-3;0;25;Облачно, без осадков
;2022-09-13 05:00:00;2.9;87;754;2;240;Ю-3;0;9;Облачно, без осадков
;2022-09-13 08:00:00;5.1;78;754;2;243;Ю-3;0;13;Облачно, без осадков
;2022-09-13 11:00:00;11.7;70;754;2;246;Ю-3;0;13;Облачно, без осадков
;2022-09-13 14:00:00;14.3;61;754;2;248;З;0;13;Облачно, без осадков
;2022-09-13 17:00:00;13.4;53;754;2;251;З;0;13;Облачно, без осадков
;2022-09-13 20:00:00;9.8;61;754;2;250;З;0;13;Облачно, без осадков
;2022-09-13 23:00:00;7.6;70;755;2;249;З;0;13;Облачно, без осадков
;2022-09-14 02:00:00;5.9;78;755;1;248;З;0;13;Облачно, без осадков
2022-09-11 05:25:07;2022-09-10 23:00:00;6.7;71;748;3;324;С-3;-;-;-
;2022-09-11 02:00:00;4.2;79;748;2;323;С-3;0;13;Облачно, без осадков
;2022-09-11 05:00:00;4.5;88;749;2;323;С-3;0.1;57;Переменная облачность, небольшой дождь
;2022-09-11 08:00:00;7.0;79;749;2;325;С-3;0;17;Облачно, без осадков
;2022-09-11 11:00:00;9.5;71;749;3;327;С-3;0.2;55;Переменная облачность, небольшой дождь
;2022-09-11 14:00:00;11.6;62;749;3;329;С-3;0.2;91;Облачно, небольшой дождь
;2022-09-11 17:00:00;10.5;54;749;3;330;С-3;0.4;97;Облачно, небольшой дождь
;2022-09-11 20:00:00;8.3;62;750;3;327;С-3;0.1;99;Облачно, небольшой дождь
;2022-09-11 23:00:00;6.3;71;750;2;322;С-3;0.1;63;Переменная облачность, небольшой дождь
;2022-09-12 02:00:00;5.1;79;751;1;313;С-3;0.1;68;Переменная облачность, небольшой дождь
;2022-09-12 05:00:00;4.2;88;752;1;295;С-3;0;55;Переменная облачность, без осадков
;2022-09-12 08:00:00;4.1;78;752;1;278;З;0;26;Облачно, без осадков
